property_id,date_posted,days_on_zillow,price,description,beds,baths,year_built,latitude,longitude,lot_size,living_area,address_street,address_city,address_state,address_zipcode,reso_has_garage,reso_has_attached_garage,reso_garage_parking_capacity,reso_parking_capacity,reso_attic,reso_stories,reso_basement_yn,reso_has_cooling,reso_has_heating,reso_is_new_construction,reso_elementary_school,reso_middle_or_junior_school,reso_high_school,reso_tax_annual_amount
3227792,2023-07-12,941,148000,"Great, ranch style home, centrally located in Champaign. Very close to the Old Farm Shops, and minutes from UI. This lovely 3 bedroom, 1 bathroom house has beautiful oak hardwood flooring throughout the living room, hallway & bedrooms. Updated kitchen with Shaker style maple cabinets, new vinyl planking flooring, new appliances & recessed lighting.  New appliances include: Refrigerator, gas stove, microwave, washer, dryer. Entire home painted inside and out. Outdoor entertaining areas include a front porch & stone patio, beautifully shaded fenced in backyard. Don't miss out on this well maintained home in a desirable location!",3,1.0,1956,40.099422,-88.27414,,1056.0,1418 S Western Ave,Champaign,IL,61821,True,1.0,1.0,1,,1.0,0.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Centennial High School,3566.0
249417953,2023-07-12,945,385000,"Outstanding home located in the highly sought after Boulder Ridge Subdivision which is in NW Champaign. This 5 year old home has well over 100k in improvements since purchased! This 1.5 story open concept was built to impress. Soaring ceilings and open space await you as soon as you walk through the door. Oversized first floor master suite, with walk-in closets and separate soaking tub. Trendy maple cabinets line the kitchen accented by SS Appliances and an upgraded oven from the GE Cafe line. Oversized kitchen Island with pull up stool space, stone tops, pantry closet and new tile backsplash. Dropzone and first floor laundry are conveniently located just off the garage. Upstairs you will find 2 generously sized bedrooms. The basement has been finished into rec space, second living room, and another bedroom, along with plenty of extra storage space. Outside you will find a newly installed garden shed, upgraded vinyl privacy fence, custom trek deck with pergola and professional landscape! Other upgrades include over 15k in plantation blinds, tankless water heater, water softener, irrigation in front yard, heated garage, and smart technology. Boulder ridge is a community with a history of great resale, a community park with sledding hills, walking paths, basketball courts,  skate park, and more.",4,4.0,2018,40.13204,-88.30976,6534.0,1855.0,3807 Slate Dr,Champaign,IL,61822,True,1.0,2.0,2,,1.0,1.0,1.0,1.0,0.0,Champaign Elementary School,Champaign Junior High School,Centennial High School,7767.0
3224193,2023-07-12,958,160000,"Welcome to your new home! This impeccably cared-for bungalow is precisely what you've been searching for. Boasting 3 bedrooms, 1 bathroom, a partial basement, and numerous other features, it's a true gem. As you step inside, you'll be greeted by stunning hickory flooring, generously sized trim, and doors that exude elegance. The gracefully curved archways found throughout the house create an inviting and cozy atmosphere. Need a space to unwind? Look no further! This home also offers a delightful sunroom that opens onto a rear deck, overlooking the fully fenced yard. Both the kitchen (2023) and the bathroom (2022) have been recently updated, ensuring modern convenience and style. Additionally, this home is in close proximity to the beautiful Spalding Park.",3,1.0,1926,40.123405,-88.25393,5450.0,1074.0,708 W Maple St,Champaign,IL,61820,False,0.0,,2,,1.0,1.0,1.0,1.0,0.0,Champaign Elementary School,Champaign Junior High School,Champaign High School,1556.0
3222717,2023-07-12,949,187000,"Incredibly sleek three bedroom story and a half stone/aluminum sided bungalow style home with so many one of a kind upgrades/features both inside as well as outside! The warm and inviting main floor is host to a comfortable living room with hardwood flooring, elegant formal dining room, gorgeous equipped tiled kitchen, and a comfortable office/third bedroom (no closet). Upstairs, you will find two nice sized bedrooms -- both with hardwood flooring -- in addition to a nicely tiled full hall bath. The largest bedroom boasts a gorgeous gas fireplace and captivating stone touches -- both bedrooms feature charming built-in dressers. Property also features a full waterproofed (Basement Systems) basement, privacy fenced backyard with a rear deck, two car detached garage, various replacement windows, glass interior doorknobs, and all appliances to remain upon settlement for new owner(s) including washer and dryer. Rear awning to be replaced prior to settlement or credit to be issued at settlement (tree damage from previous storm). So much to love about this darling Champaign, Illinois residential dwelling!",3,1.0,1934,40.121166,-88.264404,5400.0,1162.0,1115 W Columbia Ave,Champaign,IL,61821,True,0.0,2.0,2,,,,1.0,1.0,0.0,,,Champaign CUSD 4,2560.0
89053590,2023-07-13,724,226900,"Experience all the benefits of Brand New Construction at an affordable price with this 3 bedroom, 2.5 bath, two story home located in Savannah Green Subdivision. This home will also qualify for the THINK URBANA tax abatement program, allowing you to save even more for years to come!!! Offering an open concept main floor with a spacious eat-in kitchen, living room and half bath. On the second floor you will find three bedrooms including a primary suite with attached bathroom and walk-in closet, plus two additional bedrooms a additional full bathroom and a convenient second floor laundry. The home will feature shaker style cabinetry throughout, luxury vinyl plank flooring, upgraded lighting and quality Delta plumbing fixtures, plus a 2 car detached garage. This home, brought to you by builder C-U Under Construction, has all the modern conveniences that new construction offers, without breaking your budget!",3,3.0,2023,40.103214,-88.17526,5019.0,1424.0,1301 Ogelthorpe Ave,Urbana,IL,61802,True,0.0,2.0,2,,2.0,1.0,1.0,1.0,1.0,Urbana Elementary School,Urbana Middle School,Urbana High School,11.0
3241722,2023-07-13,991,242000,,3,2.0,1971,40.085262,-88.194756,7840.0,1536.0,2505 Combes St,Urbana,IL,61801,True,1.0,2.0,2,,1.0,1.0,1.0,1.0,0.0,Yankee Ridge Elementary School,Urbana Middle School,Urbana High School,3721.0
3219183,2023-07-13,990,572100,"Beautiful Contemporary Style 2 Story Home designed by Jack Baker, a famous Professor of Architecture at the University of Illinois. This is truly one of his local masterpieces!  This home has been designed for entertaining, offering 4 Bedrooms & 2 Car Attached Garage in Yankee Ridge 2nd Sub! Large Inground Pool is 20 X 42, nicely Landscaped Lot is 135 X 140! Basement includes 2 extra Bedrooms (no egress windows) and a Full Bath. Hardwood Floors & Tiled Baths. TPO Roof. Exterior and fence has been freshly painted .  Common Access to the Pond & Meadowbrook Park. Located just minutes South of University of Illinois. Because of the angles, room sizes are approx.",6,3.0,1973,40.074158,-88.20591,19166.0,4084.0,202 E Sherwin Cir,Urbana,IL,61802,True,1.0,2.0,6,,2.0,0.0,1.0,1.0,0.0,Urbana Elementary School,Urbana Middle School,Urbana High School,10218.0
65274742,2023-07-13,952,350000,"Welcome to this stunning 3-bed, 2-bath Ranch style home nestled in the Stone Creek subdivision located within the Atkins Golf Club. Enjoy the open floor as soon as you enter the front door. A beautiful slate entryway leads to an open concept dinning room with decorative columns & generous living room space with cathedral ceilings, gas fireplace & gorgeous real wood floors throughout. The kitchen is not shy of any storage with rich cherry stained cabinets, granite counter tops, tile flooring, large island with seating & extra dinning space. The split bedroom floor plan offers a peaceful master suite to unwind and relax, complete with an en-suite bathroom. The two additional bedrooms are generously sized and share a well-appointed bathroom, perfect for accommodating family members or guests. The full finished basement offers a 4th bedroom plus bathroom, separate office room, and ample storage. A fully fenced backyard with a generous sized lot. This home is packed with value and ready for you to enjoy!!",4,4.0,2007,40.08811,-88.16282,22651.0,1950.0,2322 Nugent Cir,Urbana,IL,61801,True,1.0,2.0,2,,1.0,1.0,1.0,1.0,0.0,Urbana Elementary School,Urbana Middle School,Urbana High School,7362.0
3224079,2023-07-14,859,160000,"This property is a 3-bedroom, 1-bathroom home with numerous updates and attractive features. It boasts hardwood floors throughout the main living areas, providing a warm and inviting ambiance. The roof and siding on the garage have been recently replaced, ensuring durability and enhancing the property's curb appeal.    One notable addition is the new deck boards, which create a lovely outdoor entertaining space in the backyard. This area is ideal for hosting gatherings, barbecues, or simply enjoying the outdoors with friends and family. The deck offers ample space for seating, dining, and relaxation, making it a versatile and enjoyable feature of the property.    Additionally, the basement of the home is clean and well-maintained, providing extra storage space or the potential for further customization.    Overall, this property combines modern updates with charming elements, making it an appealing and comfortable place to call home.",3,1.0,1952,40.112923,-88.259636,9000.0,1083.0,916 W Springfield Ave,Champaign,IL,61821,True,0.0,1.0,1,,1.0,1.0,1.0,1.0,0.0,Champaign/Middle Call Unit 4 351,Champaign/Middle Call Unit 4 351,Champaign High School,957.0
3236454,2023-07-14,950,70000,"Nice chance for investors to get some very reasonably priced investment property. 2 bedrooms, 1 bath, spacious loft that could be a third bedroom with garage and back deck. Right by restaurants, banks, parks, and businesses. SELLER HAS NOT BEEN IN HOME FOR YEARS. Sold ""AS IS"". Seller is semi motivated, and owner wants to sell as package with 114 Crystal Lake, which is right next to it.",2,1.0,1948,40.119156,-88.20623,,851.0,202 Crystal Lake Dr,Urbana,IL,61801,True,0.0,1.0,1,,1.0,0.0,1.0,1.0,0.0,Urbana Elementary School,Urbana Middle School,Urbana High School,2315.0
70052653,2023-07-14,868,521250,"New construction coming up in Stone Creek neighborhood of Urbana. Exciting new floor plan with finished basement! Over 3200 finished square feet and 3500 total square feet! 3 bedrooms 2.5 bathrooms and huge 3 car garage on the first floor plus 2 bedrooms, full bathroom and large recreation room in the finished basement. Big time property tax savings in first 5 years through the THINK Urbana program.  Many upgraded features throughout the home including a large covered back porch, soaker tub in the master bathroom and separate stand up shower, open concept great room and oversized 3 car garage.    The yard overlooks an undeveloped field and has plenty of room in the backyard.  Split plan with the master bedroom and en suite bathroom and walk-in closet on one side of the home and 2 bedrooms and full bathroom on the other side of the home.  In between is a large great room with open concept kitchen, dining area, living room.  The kitchen features quartz countertops, tiled backsplash, and a big island. Throughout the home is luxury vinyl plank flooring and tiled surround in the master bathroom stand up shower. Into the house from the garage is a mud area with a laundry room, 1/2 bathroom and large pantry.   Secure this build today! Still time to pick out interior finishes.",5,4.0,2023,40.09467,-88.17091,12196.0,1767.0,2842 E Stone Creek Blvd,Urbana,IL,61802,True,1.0,3.0,3,,1.0,1.0,1.0,1.0,1.0,Thomas Paine Elementary School,Urbana Middle School,Urbana High School,11.0
